Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:52:23:09.825,61,0.0391184799,0.1713502258,0.1331961304,0.0000000000,0.0000000000,0.0414525531,0.0000000000,0.0390720963,0.1717137694,0.0000000000,0.0155414939,0.0000000000,0.0414536633,0.0000000000,0.0044527906,0.0144032314,0.0000000000,0.0143315485,0.0177908763,0.0053279717,0.0317505486,0.0133415060,0.0000000000,0.1185387224,0.1355192214,0.0000000000,0.0000000000,0.0213681422,0.0214910600,0.0268324390,0.0258459095,0.0165269338,0.0107510332,0.0664423332,0.0443873405,0.0186412726,0.0192311592,0.0238553304,0.0214362945,0.0099014295,0.0107491668,0.0417825691,0.0416511782,0.0342032909,0.0000000000,0.0000000000,0.0075394106,0.0246882718,0.0286108088,0.0430206470,0.0451692156,0.0000000864,-0.0220889971,0.0879816264,0.0363771208,0.0094415769,0.1048986763,0.0009940426,0.0809185803,0.1050167829,0.0085196765
11:52:23:10.824,61,0.0380558409,0.1732608229,0.1380969733,0.0000000000,0.0000000000,0.0417156331,0.0000000000,0.0380061492,0.1736676842,0.0000000000,0.0205602907,0.0000000000,0.0417166799,0.0000000000,0.0044672610,0.0146406507,0.0000000000,0.0143497828,0.0178121850,0.0053178845,0.0316089354,0.0134076914,0.0000000000,0.1179073751,0.1348285228,0.0000000000,0.0000000000,0.0212244615,0.0213469248,0.0268716943,0.0258597396,0.0164874401,0.0107401637,0.0660599396,0.0441204421,0.0185292922,0.0191168115,0.0238483958,0.0214185398,0.0098335668,0.0106714563,0.0420434028,0.0419086665,0.0339113288,0.0000000000,0.0000000000,0.0075325901,0.0245892331,0.0284802709,0.0427335165,0.0448530093,0.0000000646,-0.0234019998,0.0898061097,0.0365022048,0.0124889538,0.1060958579,0.0013299851,0.0838854834,0.1062139049,0.0089327395
11:52:23:11.824,61,0.0374770127,0.1743235737,0.1400648057,0.0000000000,0.0000000000,0.0419819355,0.0000000000,0.0374253392,0.1747490764,0.0000000000,0.0225795899,0.0000000000,0.0419829153,0.0000000000,0.0044823359,0.0148436222,0.0000000000,0.0143722249,0.0178465638,0.0053220149,0.0314992033,0.0134198489,0.0000000000,0.1175544262,0.1344861835,0.0000000000,0.0000000000,0.0211141240,0.0212419257,0.0269352980,0.0259039029,0.0164641496,0.0107352175,0.0657434240,0.0438913777,0.0184507761,0.0190373342,0.0238780845,0.0214379802,0.0097873472,0.0106176147,0.0422925763,0.0421559513,0.0336674452,0.0000000000,0.0000000000,0.0075368267,0.0245236959,0.0283882990,0.0425235182,0.0446237177,0.0000000539,-0.0236532986,0.0913073793,0.0357270800,0.0137145706,0.1067582220,0.0014696841,0.0850748867,0.1068762317,0.0091160033
11:52:23:12.823,61,0.0371628329,0.1748880297,0.1428318620,0.0000000000,0.0000000000,0.0422667824,0.0000000000,0.0371102467,0.1753366739,0.0000000000,0.0254280474,0.0000000000,0.0422676951,0.0000000000,0.0044873487,0.0149925817,0.0000000000,0.0143979425,0.0179015603,0.0053403354,0.0314403474,0.0133502949,0.0000000000,0.1171126142,0.1340866536,0.0000000000,0.0000000000,0.0209331717,0.0210700128,0.0269683860,0.0259284731,0.0164233446,0.0107169738,0.0653959662,0.0436491035,0.0183637068,0.0189474095,0.0239070412,0.0214643627,0.0097543560,0.0105804345,0.0424821079,0.0423444659,0.0334377848,0.0000000000,0.0000000000,0.0075436928,0.0244712029,0.0283119921,0.0423164666,0.0443960279,0.0000000407,-0.0238421913,0.0929499865,0.0350422151,0.0154440915,0.1071199104,0.0016606592,0.0867523253,0.1072378308,0.0093269804
11:52:23:13.823,61,0.0368723795,0.1746685058,0.1408868730,0.0000000000,0.0000000000,0.0424687862,0.0000000000,0.0368189998,0.1751015037,0.0000000000,0.0234521218,0.0000000000,0.0424696431,0.0000000000,0.0044862982,0.0151629513,0.0000000000,0.0144060440,0.0179273970,0.0053502670,0.0313893929,0.0132667730,0.0000000000,0.1166339815,0.1336830556,0.0000000000,0.0000000000,0.0207464863,0.0208896324,0.0269608218,0.0259121917,0.0163578372,0.0106945466,0.0650262460,0.0433937535,0.0182718467,0.0188522078,0.0238715298,0.0214346629,0.0097031407,0.0105241900,0.0426295064,0.0424915329,0.0331949294,0.0000000000,0.0000000000,0.0075516007,0.0243860558,0.0282068662,0.0420782454,0.0441288985,0.0000000326,-0.0244139377,0.0939276665,0.0340660624,0.0142442062,0.1069743335,0.0015295508,0.0855722502,0.1070922762,0.0091878427
11:52:23:14.822,61,0.0365678817,0.1740095764,0.1409142613,0.0000000000,0.0000000000,0.0426913723,0.0000000000,0.0365142636,0.1744404584,0.0000000000,0.0234937090,0.0000000000,0.0426921844,0.0000000000,0.0044866600,0.0152948201,0.0000000000,0.0144291809,0.0179707538,0.0053662905,0.0313760191,0.0131782675,0.0000000000,0.1163762361,0.1334592700,0.0000000000,0.0000000000,0.0205923878,0.0207433328,0.0269650351,0.0259202421,0.0162977260,0.0106794890,0.0646860078,0.0431445353,0.0181901921,0.0187673774,0.0238627493,0.0214300361,0.0096601099,0.0104752639,0.0428781845,0.0427404270,0.0330003761,0.0000000000,0.0000000000,0.0075582452,0.0243343301,0.0281401519,0.0418866053,0.0439095087,0.0000000304,-0.0251540709,0.0944642127,0.0333443433,0.0142700821,0.1065705121,0.0015265006,0.0855925903,0.1066884473,0.0091551039
11:52:23:15.822,61,0.0362124592,0.1736149639,0.1407784820,0.0000000000,0.0000000000,0.0427971892,0.0000000000,0.0361590423,0.1740434319,0.0000000000,0.0233616438,0.0000000000,0.0427979566,0.0000000000,0.0044740955,0.0154300155,0.0000000000,0.0144231189,0.0179712642,0.0053752656,0.0313710235,0.0130386101,0.0000000000,0.1158823594,0.1330038309,0.0000000000,0.0000000000,0.0203880426,0.0205441099,0.0269013476,0.0258633383,0.0162022728,0.0106504913,0.0643298700,0.0429047905,0.0181017406,0.0186754931,0.0237424169,0.0213269535,0.0095979469,0.0104073370,0.0428813063,0.0427442938,0.0327724591,0.0000000000,0.0000000000,0.0075733899,0.0242426340,0.0280309413,0.0416701809,0.0436571389,0.0000000289,-0.0261151586,0.0950587466,0.0331113897,0.0141902333,0.1063278392,0.0015144765,0.0855123177,0.1064457744,0.0091255764
11:52:23:16.821,61,0.0357536972,0.1742375493,0.1401700526,0.0000000000,0.0000000000,0.0428408794,0.0000000000,0.0357007794,0.1746635735,0.0000000000,0.0227769185,0.0000000000,0.0428416133,0.0000000000,0.0044572852,0.0155774849,0.0000000000,0.0143919960,0.0179318525,0.0053720023,0.0313592628,0.0129511142,0.0000000000,0.1154258698,0.1324958056,0.0000000000,0.0000000000,0.0202002898,0.0203573611,0.0268314462,0.0257988330,0.0160942897,0.0106081516,0.0640501603,0.0427250639,0.0180133693,0.0185870491,0.0235688724,0.0211744104,0.0095294593,0.0103311287,0.0428295471,0.0426941477,0.0325394534,0.0000000000,0.0000000000,0.0075838193,0.0241364911,0.0279112794,0.0414537564,0.0433891974,0.0000000243,-0.0277811382,0.0951463580,0.0332550555,0.0138345025,0.1067061722,0.0014818070,0.0851392895,0.1068240777,0.0091184014
11:52:23:17.822,61,0.0353482664,0.1755575389,0.1387191862,0.0000000000,0.0000000000,0.0428556353,0.0000000000,0.0352959931,0.1759770215,0.0000000000,0.0213602670,0.0000000000,0.0428563356,0.0000000000,0.0044394308,0.0157209672,0.0000000000,0.0143599026,0.0178886261,0.0053665424,0.0313535891,0.0128727481,0.0000000000,0.1150049269,0.1320245117,0.0000000000,0.0000000000,0.0200353600,0.0201923084,0.0267739818,0.0257484149,0.0159919821,0.0105638430,0.0638082400,0.0425774381,0.0179324094,0.0185069423,0.0233980231,0.0210257359,0.0094650434,0.0102591598,0.0427628234,0.0426300764,0.0323211066,0.0000000000,0.0000000000,0.0075901267,0.0240343176,0.0277978648,0.0412618406,0.0431443937,0.0000000277,-0.0295112394,0.0955551937,0.0335713662,0.0129729221,0.1075073332,0.0014000423,0.0842507482,0.1076252237,0.0090916641
11:52:23:18.821,61,0.0347445384,0.1770753413,0.1341850013,0.0000000000,0.0000000000,0.0427745543,0.0000000000,0.0346926786,0.1774649769,0.0000000000,0.0167998467,0.0000000000,0.0427752398,0.0000000000,0.0044145002,0.0158935767,0.0000000000,0.0143112531,0.0178237781,0.0053518866,0.0313585028,0.0128216604,0.0000000000,0.1146192178,0.1316034496,0.0000000000,0.0000000000,0.0198691003,0.0200252403,0.0266938955,0.0256740395,0.0158724599,0.0105106523,0.0635868385,0.0424491055,0.0178475287,0.0184229724,0.0232032258,0.0208572298,0.0093974834,0.0101838065,0.0425991789,0.0424689986,0.0320998169,0.0000000000,0.0000000000,0.0075905262,0.0239109863,0.0276729688,0.0410634540,0.0428899229,0.0000000327,-0.0312309712,0.0965059996,0.0340634286,0.0102021983,0.1084128544,0.0011103835,0.0814888105,0.1085307226,0.0088688722
11:52:23:19.821,61,0.0337338671,0.1780914515,0.1302460432,0.0000000000,0.0000000000,0.0426574126,0.0000000000,0.0336830020,0.1784536839,0.0000000000,0.0128007717,0.0000000000,0.0426581241,0.0000000000,0.0043888805,0.0160928741,0.0000000000,0.0142682642,0.0177688114,0.0053373212,0.0313901491,0.0128016490,0.0000000000,0.1142907143,0.1312705278,0.0000000000,0.0000000000,0.0197244380,0.0198778305,0.0266471449,0.0256264359,0.0157601964,0.0104594296,0.0633796006,0.0423235223,0.0177663807,0.0183428191,0.0230350122,0.0207147636,0.0093359277,0.0101150302,0.0425681025,0.0424406156,0.0319036096,0.0000000000,0.0000000000,0.0075876848,0.0238120835,0.0275867172,0.0409262925,0.0426920913,0.0000000359,-0.0332716331,0.0975176394,0.0347938053,0.0077731311,0.1090144664,0.0008507478,0.0790914372,0.1091323867,0.0086566200
11:52:23:20.821,61,0.0319954641,0.1794131696,0.1211690232,0.0000000000,0.0000000000,0.0424700901,0.0000000000,0.0319396555,0.1797082126,0.0000000000,0.0035918213,0.0000000000,0.0424708463,0.0000000000,0.0043584234,0.0163546838,0.0000000000,0.0142144989,0.0176914819,0.0053101624,0.0314065404,0.0127976909,0.0000000000,0.1138085425,0.1308652610,0.0000000000,0.0000000000,0.0195840113,0.0197324604,0.0266021341,0.0255697388,0.0156350955,0.0104049155,0.0631550848,0.0421878844,0.0176709555,0.0182477310,0.0228268523,0.0205379184,0.0092576044,0.0100282822,0.0424798056,0.0423548669,0.0317122042,0.0000000000,0.0000000000,0.0075793839,0.0236949157,0.0274908841,0.0407596454,0.0424651653,0.0000000482,-0.0348838493,0.0983957425,0.0351116695,0.0021809111,0.1097777784,0.0002403818,0.0735730529,0.1098957807,0.0081105744
11:52:23:21.820,61,0.0291963331,0.1802890599,0.1146250665,0.0000000000,0.0000000000,0.0422342531,0.0000000000,0.0291378051,0.1805347949,0.0030392993,0.0000000000,0.0000000000,0.0422350913,0.0000000000,0.0043250769,0.0166400485,0.0000000000,0.0141739249,0.0176385976,0.0052820398,0.0314412899,0.0128057403,0.0000000000,0.1134195626,0.1306490749,0.0000000000,0.0000000000,0.0194394663,0.0195858851,0.0265690517,0.0255197249,0.0155052198,0.0103522688,0.0628463104,0.0419827662,0.0175552201,0.0181345977,0.0226695314,0.0204091128,0.0091809938,0.0099452510,0.0425018482,0.0423795655,0.0315248109,0.0000000000,0.0000000000,0.0075598774,0.0235718749,0.0273997672,0.0405907370,0.0422422439,0.0000000625,-0.0361607336,0.0991949663,0.0354594104,-0.0018453236,0.1102826372,-0.0002043361,0.0695955679,0.1104006693,0.0077083865
11:52:23:22.820,61,0.0281216186,0.1805935800,0.1159513071,0.0000000000,0.0000000000,0.0420348160,0.0000000000,0.0280613508,0.1808504611,0.0017110583,0.0000000000,0.0000000000,0.0420357138,0.0000000000,0.0042984723,0.0168879423,0.0000000000,0.0141621893,0.0176196806,0.0052629691,0.0314723067,0.0128435707,0.0000000000,0.1130039915,0.1303432286,0.0000000000,0.0000000000,0.0193051752,0.0194468126,0.0265637934,0.0254975967,0.0153933531,0.0103138881,0.0625100806,0.0417412780,0.0174424853,0.0180217791,0.0225506332,0.0203133095,0.0091060624,0.0098645119,0.0426174477,0.0424974523,0.0313708521,0.0000000000,0.0000000000,0.0075409692,0.0234653577,0.0273193587,0.0404288508,0.0420194305,0.0000000585,-0.0376041979,0.0995456800,0.0357307047,-0.0010388544,0.1104753390,-0.0001152370,0.0703993514,0.1105934232,0.0078109875
11:52:23:23.819,61,0.0276569109,0.1826990843,0.1145574376,0.0000000000,0.0000000000,0.0418722294,0.0000000000,0.0275932476,0.1829499602,0.0031387489,0.0000000000,0.0000000000,0.0418731868,0.0000000000,0.0042753639,0.0171085149,0.0000000000,0.0141643090,0.0176249240,0.0052497787,0.0315292329,0.0128724128,0.0000000000,0.1127119064,0.1301500052,0.0000000000,0.0000000000,0.0191954505,0.0193320680,0.0265691020,0.0254886560,0.0153019652,0.0102867987,0.0621943884,0.0415055752,0.0173501559,0.0179261379,0.0224957615,0.0202767141,0.0090513155,0.0098040830,0.0429398976,0.0428212397,0.0312588103,0.0000000000,0.0000000000,0.0075195101,0.0233890805,0.0272712447,0.0403387658,0.0418713987,0.0000000503,-0.0389058143,0.1004226133,0.0356110185,-0.0019053913,0.1117579788,-0.0002138335,0.0695431009,0.1118760854,0.0078063780
11:52:23:24.819,61,0.0273215827,0.1824489832,0.1174392775,0.0000000000,0.0000000000,0.0418243036,0.0000000000,0.0272543468,0.1827222854,0.0002241480,0.0000000000,0.0000000000,0.0418253355,0.0000000000,0.0042530717,0.0173096303,0.0000000000,0.0141689954,0.0176383369,0.0052402010,0.0315836184,0.0129402354,0.0000000000,0.1123283803,0.1297571361,0.0000000000,0.0000000000,0.0190824717,0.0192106590,0.0265966803,0.0255023967,0.0152184544,0.0102532441,0.0619124807,0.0412977524,0.0172579009,0.0178263281,0.0224540513,0.0202515703,0.0090043470,0.0097482689,0.0434134193,0.0432963073,0.0311822090,0.0000000000,0.0000000000,0.0074955253,0.0233380198,0.0272496790,0.0402675048,0.0417340584,0.0000000369,-0.0400763936,0.1018015593,0.0356635787,-0.0001360722,0.1116186976,-0.0000152516,0.0712937266,0.1117367893,0.0079925051
11:52:23:25.818,61,0.0269041248,0.1789418608,0.1464832276,0.0000000000,0.0000000000,0.0420239568,0.0000000000,0.0268338826,0.1794335544,0.0000000000,0.0293892343,0.0000000000,0.0420250669,0.0000000000,0.0042419494,0.0175501499,0.0000000000,0.0142006613,0.0176778920,0.0052406448,0.0316702202,0.0130337225,0.0000000000,0.1119642928,0.1293081343,0.0000000000,0.0000000000,0.0190249216,0.0191442091,0.0266927853,0.0255775992,0.0151678063,0.0102322632,0.0617023855,0.0411360674,0.0171840396,0.0177443363,0.0224745106,0.0202782881,0.0089679230,0.0097012604,0.0443294197,0.0442128442,0.0311359577,0.0000000000,0.0000000000,0.0074747028,0.0233470295,0.0272879917,0.0402202979,0.0416261367,0.0000000172,-0.0415184759,0.1030583382,0.0355624594,0.0178451147,0.1096272618,0.0019640794,0.0889460444,0.1097449511,0.0097875269
11:52:23:26.817,61,0.0264826249,0.1651408672,0.2194111496,0.0000000000,0.0000000000,0.0425529480,0.0000000000,0.0264101215,0.1660992652,0.0000000000,0.1042794287,0.0000000000,0.0425540954,0.0000000000,0.0042503076,0.0177636631,0.0000000000,0.0142818289,0.0177717693,0.0052598645,0.0318144411,0.0131256264,0.0000000000,0.1114926264,0.1284516305,0.0000000000,0.0000000000,0.0189967640,0.0191072486,0.0268381257,0.0256996825,0.0151756229,0.0102350786,0.0615780130,0.0410290807,0.0171346348,0.0176871587,0.0225843303,0.0203781836,0.0089537501,0.0096738692,0.0474255532,0.0472996533,0.0311231744,0.0000000000,0.0000000000,0.0074611385,0.0234285071,0.0273849089,0.0402139090,0.0415633842,0.0000000120,-0.0432067364,0.1041756198,0.0354892425,0.0633726195,0.1016690582,0.0064609107,0.1333451867,0.1017854959,0.0135785108
11:52:23:27.817,61,0.0202671867,0.1516255289,0.3037488163,0.0000000000,0.0000000000,0.0434203781,0.0000000000,0.0202244800,0.1530241817,0.0000000000,0.1913869679,0.0000000000,0.0434214249,0.0000000000,0.0042810566,0.0179893430,0.0000000000,0.0144068142,0.0179140419,0.0052878992,0.0320001692,0.0131965224,0.0000000000,0.1112385020,0.1279271692,0.0000000000,0.0000000000,0.0190799795,0.0191840380,0.0270695016,0.0258987453,0.0152528584,0.0102734165,0.0615480281,0.0409669988,0.0171243828,0.0176702719,0.0228485707,0.0206036791,0.0089607313,0.0096683167,0.0505916364,0.0504380278,0.0311669912,0.0000000000,0.0000000000,0.0074516125,0.0235742554,0.0275349468,0.0402583145,0.0415758528,0.0000000088,-0.0455735661,0.1046730131,0.0355071761,0.1163989156,0.0941158906,0.0109622143,0.1847450435,0.0942309350,0.0173595101
11:52:23:28.817,61,0.0143442107,0.1429243833,0.3759083450,0.0000000000,0.0000000000,0.0441281460,0.0000000000,0.0143307140,0.1446437091,0.0000000000,0.2664260268,0.0000000000,0.0441291183,0.0000000000,0.0043134806,0.0182421487,0.0000000000,0.0145061612,0.0180162843,0.0053104069,0.0322374254,0.0132481307,0.0000000000,0.1109714806,0.1272965968,0.0000000000,0.0000000000,0.0192115102,0.0193059891,0.0273119975,0.0261082016,0.0153476680,0.0103076668,0.0616592690,0.0410167687,0.0171497390,0.0176902264,0.0231061131,0.0208088979,0.0089706657,0.0096623497,0.0521046221,0.0519356653,0.0311745275,0.0000000000,0.0000000000,0.0074586342,0.0237244722,0.0276701879,0.0403161794,0.0416097268,0.0000000060,-0.0480932221,0.1056509539,0.0357000381,0.1621098816,0.0895348117,0.0144887138,0.2287391126,0.0896486342,0.0203796104
11:52:23:29.816,61,0.0111477580,0.1386612654,0.4194440842,0.0000000000,0.0000000000,0.0447269827,0.0147053357,0.0111452015,0.1405560374,0.0000000000,0.3118225038,0.0000000000,0.0447278954,0.0147614432,0.0043483614,0.0185214859,0.0000000000,0.0146009857,0.0181076769,0.0053249272,0.0325440913,0.0133274207,0.0000000000,0.1110311970,0.1269379854,0.0000000000,0.0000000000,0.0194542985,0.0195344314,0.0275868420,0.0263518188,0.0154704880,0.0103524206,0.0619086921,0.0411600731,0.0172080323,0.0177443624,0.0234280117,0.0210539456,0.0089933705,0.0096658589,0.0531776510,0.0529938303,0.0311859678,0.0000000000,0.0000000000,0.0074742516,0.0239036176,0.0278363079,0.0404253565,0.0417008996,0.0000000063,-0.0506852679,0.1064638644,0.0360531881,0.1897712648,0.0874343663,0.0165337715,0.2552846372,0.0875475705,0.0221606139
11:52:23:30.815,61,0.0093195476,0.1305376738,0.4397871494,0.0000000000,0.0000000000,0.0453117825,0.0383607522,0.0093221571,0.1324112862,0.0000000000,0.3330923319,0.0000000000,0.0453126431,0.0384411290,0.0043836143,0.0188562497,0.0000000000,0.0146832643,0.0181812234,0.0053430642,0.0329095647,0.0133691179,0.0000000000,0.1112610623,0.1268113106,0.0000000000,0.0000000000,0.0197744127,0.0198415834,0.0278851800,0.0266279727,0.0156099675,0.0103958491,0.0623323098,0.0414191410,0.0172975715,0.0178328101,0.0237655621,0.0213047024,0.0090297451,0.0096834432,0.0539863445,0.0537878312,0.0311848000,0.0000000000,0.0000000000,0.0075030266,0.0241028648,0.0280336700,0.0405554883,0.0418125764,0.0000000065,-0.0530103408,0.1068571657,0.0361627191,0.2028000057,0.0825815871,0.0166693553,0.2677759528,0.0826943964,0.0219263881
11:52:23:31.816,61,0.0080738161,0.1267491877,0.4279982150,0.0000000000,0.0000000000,0.0458854996,0.0551139116,0.0080788741,0.1285078824,0.0000000000,0.3207736015,0.0000000000,0.0458863378,0.0551982075,0.0044260994,0.0192084033,0.0000000000,0.0147760846,0.0182620883,0.0053750854,0.0332946964,0.0134302070,0.0000000000,0.1115699112,0.1268306971,0.0000000000,0.0000000000,0.0201510787,0.0202033576,0.0282228049,0.0269359369,0.0157728624,0.0104503967,0.0628718287,0.0417534150,0.0174278673,0.0179677419,0.0241082981,0.0215612631,0.0090761352,0.0097121354,0.0547321104,0.0545226522,0.0311893746,0.0000000000,0.0000000000,0.0075599318,0.0243459474,0.0282901600,0.0407524109,0.0419814959,0.0000000060,-0.0548785962,0.1067248359,0.0361383334,0.1953381896,0.0800260976,0.0155649157,0.2606476545,0.0801390186,0.0206937082
11:52:23:32.815,61,0.0071611479,0.1299832314,0.4267469049,0.0000000000,0.0000000000,0.0463149101,0.0667341128,0.0071672243,0.1317847520,0.0000000000,0.3194749057,0.0000000000,0.0463157482,0.0668160319,0.0044560214,0.0195574332,0.0000000000,0.0148328748,0.0182942189,0.0053945766,0.0336706042,0.0133883720,0.0000000000,0.1116582230,0.1267540753,0.0000000000,0.0000000000,0.0204895511,0.0205274317,0.0284917597,0.0271871425,0.0159045514,0.0104880305,0.0634463653,0.0421383753,0.0175570361,0.0181027092,0.0243384000,0.0217297170,0.0091107804,0.0097334776,0.0552727282,0.0550560839,0.0311419480,0.0000000000,0.0000000000,0.0076269349,0.0245506540,0.0285239760,0.0409460403,0.0421378389,0.0000000050,-0.0564149767,0.1051124185,0.0357869044,0.1945159882,0.0820535272,0.0158946160,0.2598445117,0.0821664855,0.0211555399
11:52:23:33.814,61,0.0064463466,0.1311335415,0.4323528409,0.0000000000,0.0000000000,0.0466718897,0.0730452016,0.0064526997,0.1329773068,0.0000000000,0.3255124390,0.0000000000,0.0466727465,0.0731272325,0.0044865082,0.0198942292,0.0000000000,0.0148842949,0.0183128398,0.0054163854,0.0340497568,0.0133579345,0.0000000000,0.1118989289,0.1267860085,0.0000000000,0.0000000000,0.0208572596,0.0208811816,0.0287364088,0.0274202563,0.0160407368,0.0105266878,0.0641547516,0.0426090807,0.0177203268,0.0182714630,0.0245453436,0.0218798406,0.0091547528,0.0097626699,0.0556766056,0.0554529279,0.0311015025,0.0000000000,0.0000000000,0.0077035301,0.0247364044,0.0287390221,0.0411585271,0.0423082374,0.0000000031,-0.0577636585,0.1038417667,0.0353100859,0.1981798410,0.0828566179,0.0163492151,0.2632422745,0.0829693377,0.0216359608
11:52:23:34.813,61,0.0058554872,0.1283117980,0.4513871968,0.0000000000,0.0000000000,0.0470352843,0.0770816952,0.0058617410,0.1302002221,0.0000000000,0.3455874622,0.0000000000,0.0470361449,0.0771620646,0.0045111938,0.0202245004,0.0000000000,0.0149266738,0.0183276460,0.0054426854,0.0344475470,0.0132956896,0.0000000000,0.1121052876,0.1268226355,0.0000000000,0.0000000000,0.0211838856,0.0211995579,0.0289712138,0.0276429243,0.0161595941,0.0105543518,0.0648407340,0.0430733822,0.0178751256,0.0184312630,0.0247292798,0.0220124871,0.0091964342,0.0097921230,0.0561445393,0.0559137315,0.0310557429,0.0000000000,0.0000000000,0.0077781500,0.0249065999,0.0289354362,0.0413415991,0.0424532071,0.0000000019,-0.0585817024,0.1029183343,0.0349713787,0.2104299963,0.0813327432,0.0170247313,0.2748681605,0.0814449862,0.0221511871
11:52:23:35.813,61,0.0053475644,0.1247202232,0.4600563943,0.0000000000,0.0000000000,0.0473678820,0.0814159214,0.0053535379,0.1265909523,0.0000000000,0.3546484411,0.0000000000,0.0473687500,0.0814931765,0.0045358767,0.0205702744,0.0000000000,0.0149462661,0.0183061175,0.0054523717,0.0348045044,0.0132647892,0.0000000000,0.1122092083,0.1267868280,0.0000000000,0.0000000000,0.0215145350,0.0215189010,0.0291625820,0.0278215706,0.0162715074,0.0105777606,0.0655570179,0.0435701869,0.0180168096,0.0185832772,0.0248748753,0.0221094415,0.0092266314,0.0098108780,0.0565950423,0.0563590117,0.0309848282,0.0000000000,0.0000000000,0.0078477878,0.0250325333,0.0290869139,0.0414576046,0.0425287224,0.0000000012,-0.0592761487,0.1024253741,0.0348639600,0.2159847319,0.0791732669,0.0170014799,0.2801952064,0.0792853907,0.0219683629
11:52:23:36.813,61,0.0048993072,0.1219499558,0.4640876055,0.0000000000,0.0000000000,0.0477493070,0.0841624737,0.0049049216,0.1237931401,0.0000000000,0.3588907719,0.0000000000,0.0477501713,0.0842364728,0.0045627025,0.0209035166,0.0000000000,0.0149730342,0.0182915218,0.0054620518,0.0351531729,0.0131851966,0.0000000000,0.1122822464,0.1267909557,0.0000000000,0.0000000000,0.0218421128,0.0218401775,0.0293502230,0.0279991105,0.0163851567,0.0106087560,0.0662393346,0.0440422595,0.0181501377,0.0187277794,0.0250190832,0.0222064480,0.0092487941,0.0098242657,0.0571456663,0.0569049753,0.0309307948,0.0000000000,0.0000000000,0.0079128295,0.0251523964,0.0292327870,0.0415418744,0.0425779745,0.0000000010,-0.0600934848,0.1023711711,0.0348349996,0.2185971886,0.0774680451,0.0168318488,0.2826870680,0.0775800049,0.0216800645
11:52:23:37.812,61,0.0044970433,0.1210648641,0.4626711607,0.0000000000,0.0000000000,0.0481409281,0.0860768780,0.0045022727,0.1228863597,0.0000000000,0.3574678600,0.0000000000,0.0481417850,0.0861485898,0.0045886096,0.0212140288,0.0000000000,0.0150044747,0.0182838328,0.0054713408,0.0354727171,0.0131100640,0.0000000000,0.1123072356,0.1267345250,0.0000000000,0.0000000000,0.0221522395,0.0221429989,0.0295394529,0.0281787086,0.0164860170,0.0106417406,0.0668278858,0.0444367491,0.0182570796,0.0188433435,0.0251654405,0.0223048087,0.0092616770,0.0098292837,0.0576439388,0.0573989525,0.0308790281,0.0000000000,0.0000000000,0.0079681855,0.0252641011,0.0293696523,0.0415897779,0.0425935537,0.0000000011,-0.0604651608,0.1018981040,0.0350113623,0.2177398056,0.0768858865,0.0166404173,0.2818360329,0.0769978315,0.0214537457
11:52:23:38.812,61,0.0041323341,0.1234067753,0.4571361840,0.0000000000,0.0000000000,0.0485106632,0.0870770812,0.0041371798,0.1252417117,0.0000000000,0.3516786993,0.0000000000,0.0485115163,0.0871469229,0.0046140593,0.0214631855,0.0000000000,0.0150355203,0.0182850417,0.0054863878,0.0357790515,0.0130294170,0.0000000000,0.1124449819,0.1267215312,0.0000000000,0.0000000000,0.0224251747,0.0224115252,0.0297185704,0.0283576120,0.0165854022,0.0106654409,0.0674293265,0.0448417738,0.0183682758,0.0189608727,0.0253118370,0.0224114023,0.0092874728,0.0098469080,0.0583001636,0.0580518469,0.0308054499,0.0000000000,0.0000000000,0.0080196848,0.0253771301,0.0295050666,0.0416786112,0.0426493883,0.0000000013,-0.0613222867,0.1013732702,0.0352993719,0.2141901106,0.0782985538,0.0166753847,0.2784343362,0.0784105957,0.0215921178
