Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,HeadPitch_filtered,HeadRoll_filtered,HeadYaw_filtered
20:54:48:54.588,61,0.0922895819,0.1804673225,0.0,0.0848495886,0.0,0.065494962,0.0,0.0923652202,0.1791413128,0.2045053244,0.0,0.0,0.0655602589,0.0,0.0124488715,0.017010266,0.0,0.0323423371,0.0498429239,0.0615137666,0.0721848831,0.0073539154,0.0,0.0454497337,0.0865350962,0.0,0.0,0.0201678239,0.0219682679,0.0915455669,0.0883678645,0.0439924113,0.0119498754,0.1194426194,0.085961163,0.0314222053,0.0336037502,0.0980893373,0.0926304981,0.0605938584,0.0648147464,0.0744045153,0.0744363517,0.0642332733,0.0,0.0,0.0177300572,0.067260012,0.0871823877,0.1092074513,0.1147353575,2.051e-07,-0.1300946623,-0.0195906181,-0.0501784272,-0.1241740733,0.1102837697,-0.0137140062,-0.051516749,0.1103882715,-0.0057074693,-0.020123479695,-0.04897814075500001,-0.12714512646
20:54:48:55.587,61,0.0922097489,0.1807489693,0.0,0.0860422477,0.0,0.0655090213,0.0,0.0922861472,0.1794113666,0.2057135999,0.0,0.0,0.0655748397,0.0,0.0124208648,0.0169783086,0.0,0.0324238203,0.0499300323,0.0617514253,0.0724193975,0.0073388596,0.0,0.0449944735,0.0850238129,0.0,0.0,0.0202181078,0.022029683,0.0917859823,0.0886730999,0.0438693129,0.0119589381,0.1192593277,0.0858445242,0.0314024761,0.0335818976,0.0981826559,0.092713505,0.0605397373,0.0647105947,0.0739819407,0.0740127563,0.0642887205,0.0,0.0,0.0177259091,0.0671480894,0.0869164094,0.1089949086,0.1144401804,1.79e-07,-0.1316530257,-0.0187016949,-0.0505771786,-0.1249054,0.110460192,-0.0138165904,-0.0522398651,0.1105647087,-0.0057968353,-0.019889360475,-0.04945819060500001,-0.127798506615
20:54:48:56.587,61,0.0921895131,0.1811563224,0.0,0.0862544328,0.0,0.065671742,0.0,0.0922682211,0.1798144132,0.2059249431,0.0,0.0,0.065738894,0.0,0.0124189798,0.0169552509,0.0,0.0325823799,0.0501267016,0.0618939027,0.0724773705,0.0072614867,0.0,0.0450990349,0.0849517137,0.0,0.0,0.0203228127,0.0221527983,0.092209734,0.0891432837,0.0438443199,0.0119864093,0.1190112308,0.0856695101,0.0313409194,0.0335246995,0.0986207649,0.0931410268,0.0606384501,0.0648120493,0.0740602165,0.0740906969,0.0644041076,0.0,0.0,0.0176234245,0.0671947598,0.0869133249,0.1089178398,0.1143773124,1.882e-07,-0.1327329278,-0.0185699966,-0.0508097671,-0.125030309,0.1107101142,-0.0138618797,-0.0523672514,0.1108146459,-0.0058242003,-0.019672458335,-0.049828211025000006,-0.12803525515
20:54:48:57.586,61,0.0919814706,0.1809546798,0.0,0.087022379,0.0,0.0657137558,0.0,0.0920617729,0.1796079725,0.2066877484,0.0,0.0,0.0657813922,0.0,0.012412494,0.0168326683,0.0,0.032679338,0.0502314605,0.0619527772,0.0724759623,0.0073280893,0.0,0.04508394,0.0845626295,0.0,0.0,0.0203694757,0.0222040173,0.092384249,0.0893652961,0.0437656678,0.0120069133,0.1186523363,0.0854158774,0.0312788859,0.0334588215,0.0987816602,0.0932827517,0.0606111102,0.0647302046,0.0737578943,0.0737876892,0.0644916371,0.0,0.0,0.0175646078,0.0671995357,0.0867969394,0.1087359563,0.1141364202,1.968e-07,-0.1332989186,-0.0189061929,-0.0513996035,-0.1254951805,0.1105894968,-0.0138978623,-0.0528342016,0.1106940284,-0.0058696372,-0.019626084619999998,-0.050090457680000006,-0.12774149738
20:54:48:58.586,61,0.0917583704,0.1807451546,0.0,0.0889338106,0.0,0.06574554,0.0,0.0918388441,0.1793845743,0.208589673,0.0,0.0,0.0658135489,0.0,0.0123970238,0.0167673267,0.0,0.0327325128,0.0502910241,0.0621163361,0.0726388097,0.0073507195,0.0,0.0449376106,0.084129706,0.0,0.0,0.020414615,0.0222580768,0.0925829262,0.0896230116,0.0436234698,0.0120209875,0.1183494702,0.0851888284,0.0312435757,0.0334197916,0.0988951698,0.0934004709,0.0605130158,0.0645723417,0.0729638711,0.0729892552,0.0645655766,0.0,0.0,0.017550597,0.0671344176,0.086595796,0.1084513217,0.1137703806,1.772e-07,-0.1330075264,-0.017937554,-0.0518681817,-0.1266517788,0.1104681864,-0.0140097411,-0.0539954603,0.1105727553,-0.0059918943,-0.019582384635,-0.050255491395000004,-0.12688316330000002
20:54:48:59.585,61,0.0932450816,0.181740433,0.0,0.0941446126,0.0,0.0664897561,0.0,0.0933718905,0.1803324074,0.2137282342,0.0,0.0,0.066563949,0.0,0.0124678938,0.0167115983,0.0,0.0329916812,0.0506238602,0.0629451498,0.0727470666,0.0070988005,0.0,0.0451763868,0.0857851803,0.0,0.0,0.0205877498,0.022466993,0.094231762,0.0914439857,0.0437637568,0.012081299,0.1183202565,0.0851775631,0.0312756561,0.0334648453,0.1046445072,0.0996855423,0.0610399432,0.0655867159,0.0743198395,0.0743573681,0.0649041533,0.0,0.0,0.0174717102,0.067582719,0.0877788663,0.1087729186,0.1141263619,1.763e-07,-0.1331121475,-0.0176397525,-0.051739689,-0.1297632903,0.1110966653,-0.0144342799,-0.0571552441,0.1112012491,-0.0063785017,-0.01954007465,-0.050268053444999995,-0.125519778575
20:54:49:00.584,61,0.096792914,0.1837829649,0.0,0.0984957889,0.0,0.067073755,0.0,0.0969569534,0.1823288947,0.2178794295,0.0,0.0,0.067150414,0.0,0.0125219598,0.0167179853,0.0,0.0332057774,0.0509314351,0.0638902262,0.0731077865,0.0068808338,0.0,0.0453513153,0.0864747092,0.0,0.0,0.0207301881,0.0226328671,0.0950146094,0.0922555178,0.0438968949,0.0121369995,0.1183975339,0.0851817429,0.031361144,0.0335693732,0.1064023599,0.1015677899,0.0613559,0.0660105795,0.0747827813,0.0748247355,0.0652963296,0.0,0.0,0.0174484868,0.068102926,0.0885100439,0.1092804521,0.1146111414,1.47e-07,-0.1331551671,-0.0189303383,-0.0526002347,-0.1322654635,0.1123639196,-0.0148801515,-0.059788432,0.1124684438,-0.0067486824,-0.019618347470000002,-0.050122829895000005,-0.123662343245
20:54:49:01.584,61,0.098323077,0.1858084947,0.0,0.1007234529,0.0,0.0674224272,0.0,0.0984890983,0.1843237728,0.2200039327,0.0,0.0,0.0675005987,0.0,0.0125373947,0.0167000629,0.0,0.0333537571,0.0511438735,0.0643804446,0.0733644739,0.0065908032,0.0,0.0456323028,0.0870879069,0.0,0.0,0.0208552107,0.022782512,0.0955052152,0.0928085819,0.0439419746,0.0121842111,0.1183160543,0.0850675851,0.0314082056,0.0336235426,0.1072199568,0.1024816036,0.06141885,0.0661267787,0.0749870166,0.0750313476,0.0655783415,0.0,0.0,0.0174137,0.0683432445,0.088808991,0.1094798818,0.1148134917,1.163e-07,-0.132410109,-0.0182902683,-0.0527272299,-0.133536607,0.113612771,-0.0151906693,-0.0611320436,0.1137172952,-0.0069774319,-0.019734150355,-0.04981187023,-0.12130972780000002
20:54:49:02.584,61,0.1038301811,0.1885662675,0.0,0.0999991447,0.0,0.0677961111,0.0,0.1040078625,0.1870682538,0.2192804664,0.0,0.0,0.0678746179,0.0,0.0125599373,0.0166363139,0.0,0.0334981084,0.0513645336,0.0648341477,0.0736539364,0.0062104161,0.0,0.0458586104,0.087739259,0.0,0.0,0.0209804848,0.0229298174,0.0958505347,0.0932061076,0.044089321,0.0122274105,0.1184723526,0.0851552486,0.0315000862,0.033730071,0.1077633873,0.1030957997,0.061672125,0.0664458498,0.0760601759,0.0761191472,0.0657834709,0.0,0.0,0.0173707753,0.0686772615,0.0891830549,0.1098893136,0.1152158603,1.768e-07,-0.1318364441,-0.0183454789,-0.052470006,-0.133071959,0.115297325,-0.0153645379,-0.0606806986,0.1154019386,-0.0070294915,-0.019791586695,-0.04929130673,-0.11854557767
20:54:49:03.583,61,0.1057348922,0.18979159,0.0,0.0986633375,0.0,0.0679556057,0.0,0.1059140936,0.1882971823,0.2178903818,0.0,0.0,0.0680332407,0.0,0.0125684747,0.0165552441,0.0,0.0335241407,0.0514108278,0.0652573556,0.0739484131,0.0059638526,0.0,0.0453906097,0.0875348076,0.0,0.0,0.0210037958,0.0229557436,0.0958373398,0.0931973159,0.0441275761,0.0122429626,0.1186461598,0.0853209645,0.0315847769,0.0338257551,0.1078757793,0.1032352224,0.0619305894,0.0667168349,0.0762897432,0.0763539374,0.0658993423,0.0,0.0,0.0173879899,0.0688412264,0.0892930552,0.1101283431,0.1153741926,1.85e-07,-0.129271403,-0.0187502969,-0.052714102,-0.1322169453,0.1160415262,-0.0153658232,-0.0598649196,0.1161460876,-0.0069802273,-0.01984891426,-0.048588388595,-0.11525522544000001
20:54:49:04.583,61,0.1066109166,0.191625163,0.0,0.095342584,0.0,0.067992799,0.0,0.1067866087,0.1901468784,0.214530766,0.0,0.0,0.0680689737,0.0,0.0125262653,0.0164045617,0.0,0.0334333032,0.0513048433,0.0653617233,0.0741340369,0.0058489121,0.0,0.0452613346,0.08729285,0.0,0.0,0.020967586,0.0229120981,0.0955107883,0.092914775,0.0440735742,0.0122251213,0.1188445389,0.0855245963,0.0316354334,0.0338712372,0.1073135734,0.1027576104,0.0620276965,0.0667651594,0.0765540674,0.0766195506,0.0658619031,0.0,0.0,0.01739816,0.0688142776,0.0891057998,0.1101504564,0.1152766645,2.036e-07,-0.1256637275,-0.0177373663,-0.0518437214,-0.1301613152,0.1171495914,-0.0152740814,-0.0578424595,0.1172541678,-0.0068096197,-0.019707031830000003,-0.047757826739999995,-0.11136166564
20:54:49:05.583,61,0.1081691012,0.1958023757,0.0,0.0800713897,0.0,0.0681593195,0.0,0.1083196774,0.1944257766,0.1993993968,0.0,0.0,0.0682334453,0.0,0.0125074238,0.016333526,0.0,0.0333954506,0.0512993708,0.065360561,0.0742502287,0.0057605184,0.0,0.0452548563,0.0874017701,0.0,0.0,0.0209429562,0.0228707921,0.0951918885,0.0925563797,0.0441937484,0.0122164823,0.1191911623,0.085774824,0.0316967107,0.0339378677,0.1067800596,0.1022295207,0.0621111542,0.0668154508,0.0775889158,0.0776615515,0.0657930225,0.0,0.0,0.0173897799,0.0689642206,0.0891407058,0.1105505154,0.1155393571,2.098e-07,-0.1209124774,-0.0189618915,-0.0509414561,-0.1209438741,0.1196461096,-0.0145034725,-0.0485630929,0.1197507456,-0.0058410624,-0.019380045405,-0.046762743775,-0.10703656728
20:54:49:06.582,61,0.1095593572,0.1971178353,0.0,0.0646611303,0.0,0.0683927611,0.0,0.1096826047,0.1958652437,0.1841371953,0.0,0.0,0.0684640631,0.0,0.0126171131,0.0162807219,0.0,0.0336064734,0.0515977293,0.0714238212,0.0766849816,0.0058122389,0.0,0.0409362353,0.082563065,0.0,0.0,0.0209327582,0.0228405818,0.0952045843,0.0924509838,0.044422891,0.0122365942,0.1217831671,0.0869150832,0.0319092944,0.0341534875,0.1070578396,0.1024688482,0.0643091276,0.0685053915,0.077925615,0.078000553,0.0662325323,0.0,0.0,0.0175162703,0.0699859858,0.0898775011,0.114354372,0.1169962734,1.659e-07,-0.1128648072,-0.0210774839,-0.0499190167,-0.1116754785,0.1204008833,-0.0134822931,-0.0392130837,0.1205055267,-0.0047471481,-0.019007628600000003,-0.045630589029999995,-0.10224238223
20:54:49:07.581,61,0.1116072312,0.1993120462,0.0,0.0498566218,0.0,0.0684791431,0.0,0.1116873249,0.1981767267,0.1694188565,0.0,0.0,0.0685472339,0.0,0.0127200605,0.0163319036,0.0,0.0337855406,0.0518349521,0.0733249784,0.0777099356,0.005984128,0.0,0.0392382666,0.0803050697,0.0,0.0,0.0209061541,0.022787597,0.0951981768,0.092280224,0.0445842259,0.0122410683,0.1229910776,0.0876462013,0.0321023688,0.0343464166,0.107141003,0.1024977341,0.0651906431,0.0691934451,0.0778027996,0.0778775141,0.0665915832,0.0,0.0,0.0176366623,0.0704939291,0.090158768,0.1157062128,0.1175903305,1.484e-07,-0.1041578874,-0.0217023436,-0.0484338589,-0.1027319804,0.1217041165,-0.0125422552,-0.0302301552,0.1218087599,-0.0037000375,-0.018466432140000006,-0.044394896825,-0.09701781942
20:54:49:08.581,61,0.1152346805,0.2028421909,0.0,0.0296249483,0.0,0.0686462522,0.0,0.1153137535,0.2018710226,0.1492040008,0.0,0.0,0.0687108338,0.0,0.0127796363,0.016420491,0.0,0.0339134708,0.0519953854,0.0739860088,0.07812538,0.0060257325,0.0,0.0388243571,0.0815632939,0.0,0.0,0.020887427,0.0227488931,0.0949596837,0.0918578058,0.0447086394,0.0122527983,0.1235860363,0.0880106539,0.0322265774,0.0344791152,0.1071458608,0.1024377197,0.0656313598,0.0695662871,0.0780088454,0.0780831799,0.0668230429,0.0,0.0,0.0176546052,0.0709075257,0.0903851911,0.1165103167,0.1180648357,1.624e-07,-0.0961192399,-0.0221459139,-0.0462797135,-0.0904495195,0.1238247678,-0.011241666,-0.017958086,0.1239293292,-0.0022368741,-0.017805992650000005,-0.04300544261,-0.09145576189
20:54:49:09.580,61,0.1164636686,0.196904853,0.0,0.0149600841,0.0,0.0688403621,0.0,0.1165380403,0.1960862577,0.1343819797,0.0,0.0,0.0689009875,0.0,0.0129497936,0.016500473,0.0,0.0342237465,0.0523139387,0.0752204284,0.0785113126,0.0060011172,0.0,0.0383900851,0.0818905905,0.0,0.0,0.0209130924,0.022764368,0.0950896963,0.0917562321,0.0448853113,0.0123022152,0.1242115051,0.0884923264,0.0324359164,0.0346987285,0.1092064604,0.1041812301,0.066575475,0.0706235766,0.0775559992,0.0776257068,0.0679155812,0.0,0.0,0.0177663602,0.0714959949,0.0907616243,0.1172499582,0.1185948849,1.999e-07,-0.0867300704,-0.023343984,-0.0438131578,-0.0814997777,0.12018314,-0.0098311231,-0.0090725673,0.1202873066,-0.0010965932,-0.017144195530000003,-0.041491509405,-0.085501564375
20:54:49:10.580,61,0.1166369393,0.1944011599,0.0,0.0052679386,0.0,0.0686292574,0.0,0.1167078912,0.1936744899,0.1246336475,0.0,0.0,0.068685852,0.0,0.0129741458,0.0165663827,0.0,0.034196917,0.0522034429,0.0751035437,0.078308031,0.0060629542,0.0,0.0385183021,0.0824880153,0.0,0.0,0.0208411552,0.0226726402,0.0946908519,0.0910715982,0.0447539277,0.0122800404,0.1243140623,0.0886207893,0.0324858837,0.0347485058,0.1091231704,0.1039619222,0.0666940734,0.0707298815,0.0709654987,0.0710038543,0.0682948381,0.0,0.0,0.0177914649,0.0715199411,0.090421848,0.1171168983,0.1183563247,2.283e-07,-0.0778957382,-0.0237430651,-0.0410220735,-0.0756011382,0.1186495349,-0.0090035452,-0.0031953368,0.1187535226,-0.0003812507,-0.016404267065000002,-0.03987202317,-0.07914503602
20:54:49:11.580,61,0.1168709993,0.1983212382,0.0097767841,0.0,0.0,0.0683778226,0.0,0.1169438809,0.197714597,0.1096156687,0.0,0.0,0.0684304833,0.0,0.0130718192,0.0164659135,0.0,0.034369722,0.0523355901,0.0755517334,0.0786058828,0.0059007951,0.0,0.0389741175,0.0857568011,0.0,0.0,0.0208489764,0.0226808041,0.0945711285,0.0908236057,0.0447700545,0.0122879492,0.1248579994,0.0891236216,0.0326476507,0.0349140279,0.1097183004,0.1044797078,0.0678014085,0.0722646043,0.0691018477,0.0691325516,0.0688902214,0.0,0.0,0.0178328883,0.0719724149,0.0905724093,0.1175736561,0.1190111414,2.341e-07,-0.0704342797,-0.0224931687,-0.0380054526,-0.0664718971,0.1210456043,-0.0080795316,0.0059285243,0.1211497039,0.0007217692,-0.0155255726,-0.03814516327,-0.072487470885
20:54:49:12.579,61,0.1170195937,0.1986778826,0.0243015513,0.0,0.0,0.0681180805,0.0,0.1170951873,0.1981990784,0.094923079,0.0,0.0,0.0681669265,0.0,0.0132640628,0.0160651673,0.0,0.0347633883,0.052662544,0.0782550275,0.0790161714,0.0057303235,0.0,0.0394072756,0.0869596452,0.0,0.0,0.0209057834,0.0227364786,0.0947534814,0.0909245387,0.0447194837,0.0123515697,0.1250239164,0.0893792957,0.0327902623,0.0350483283,0.1194645911,0.113589175,0.0699790418,0.074802801,0.0678499117,0.0678768829,0.0699245036,0.0,0.0,0.0178932007,0.0725314841,0.0907674134,0.1181134358,0.1199229062,2.363e-07,-0.0610402822,-0.0209308919,-0.0349795967,-0.0575602651,0.1212747619,-0.0070110452,0.0147357704,0.1213786677,0.0017973769,-0.014579716409999999,-0.0363453633,-0.065555362925
20:54:49:13.579,61,0.1170533672,0.1992508173,0.0308243483,0.0,0.0,0.0678687617,0.0,0.1171290204,0.1988287717,0.0883426592,0.0,0.0,0.0679139718,0.0,0.0134695563,0.0155905271,0.0,0.035215199,0.0530896001,0.0794907361,0.0794472322,0.0054588569,0.0,0.0399213322,0.087844491,0.0,0.0,0.0209797025,0.0228196457,0.0950906873,0.0912703648,0.0447597355,0.0124137206,0.1252965927,0.0896776542,0.0329258218,0.0351559594,0.1224405542,0.1164327934,0.0713730603,0.0764645115,0.0669047683,0.0669286773,0.0709880963,0.0,0.0,0.0179337226,0.073367849,0.0911013111,0.1195021346,0.1226368099,2.208e-07,-0.0508424714,-0.0163423363,-0.0328340679,-0.053567525,0.1216329336,-0.0065446738,0.0186902042,0.1217367724,0.0022864551,-0.013455427595,-0.034507666699999995,-0.058332670584999996
20:54:49:14.579,61,0.1171900481,0.2031314671,0.0426179543,0.0,0.0,0.0675754324,0.0,0.1172659621,0.2028084993,0.0767339617,0.0,0.0,0.0676171631,0.0,0.0137900114,0.0145641956,0.0,0.0367060155,0.0544150211,0.0840513557,0.0800973102,0.0052373502,0.0,0.0404029712,0.0883206204,0.0,0.0,0.0211482123,0.0230027847,0.0964403376,0.0928672329,0.0448343717,0.0125432825,0.1253572255,0.0898703933,0.0330528878,0.0352440998,0.1383558363,0.1318018287,0.0759157836,0.0813523754,0.0662040114,0.0662255064,0.0726389065,0.0,0.0,0.0179476701,0.0745071694,0.0914522409,0.1208738908,0.1251361817,1.675e-07,-0.0435926951,-0.0130508896,-0.0302767679,-0.0465145856,0.1240234971,-0.0057965079,0.0258336198,0.1241276041,0.0032228662,-0.012237130705,-0.032618986800000006,-0.050995457274999996
20:54:49:15.578,61,0.1172222719,0.2067288309,0.053747192,0.0,0.0,0.0669908822,0.0,0.1172981933,0.2065034807,0.0657432601,0.0,0.0,0.0670293421,0.0,0.0141164884,0.0128047504,0.0,0.0375629403,0.0551477484,0.0855469033,0.0803204328,0.0050019943,0.0,0.0407696441,0.0884781629,0.0,0.0,0.0212780554,0.0231414661,0.097107552,0.0936476439,0.0448177978,0.0126895057,0.1249052063,0.0896974653,0.0331008062,0.0352444835,0.1431641281,0.1364554614,0.0775862262,0.0831404552,0.063590534,0.0636038855,0.0736832246,0.0,0.0,0.0179465711,0.0750523135,0.0914162472,0.1215800792,0.1263343096,1.495e-07,-0.0357693247,-0.0112533588,-0.0279340837,-0.0398409963,0.1262465268,-0.0050553,0.0325707532,0.126350835,0.0041366271,-0.01106141805,-0.03071352633,-0.0435743495
20:54:49:16.578,61,0.117278181,0.2099034339,0.0614764281,0.0,0.0,0.0661892071,0.0,0.117353268,0.2097479701,0.0581281185,0.0,0.0,0.0662209094,0.0,0.0143813491,0.0111656804,0.0,0.0382303074,0.055701673,0.0861189142,0.080427967,0.0046595172,0.0,0.0415425561,0.0888723433,0.0,0.0,0.0213941373,0.0232741144,0.097464852,0.0941690728,0.0447666757,0.012814722,0.1244066954,0.0894668028,0.0331168137,0.0352052562,0.1452740282,0.1385460943,0.0784745142,0.084107779,0.0608155318,0.0608219653,0.0744899213,0.0,0.0,0.0179229788,0.0753715634,0.0911739171,0.12203639,0.1271475703,1.558e-07,-0.0282416716,-0.0077460674,-0.026095923,-0.0352172554,0.1282076985,-0.0045390562,0.0372453816,0.1283122003,0.0048042904,-0.009794865730000001,-0.028793799210000002,-0.03609222500499999
20:54:49:17.578,61,0.1171709746,0.2091505229,0.0719285309,0.0,0.0,0.0654949099,0.0,0.1172441021,0.2090913951,0.0477162413,0.0,0.0,0.0655230656,0.0,0.0146821262,0.0101756155,0.0,0.0391124748,0.0564316362,0.0864726529,0.0806325078,0.0043739779,0.0,0.0465043336,0.091779016,0.0,0.0,0.0215809904,0.0234857351,0.0978973657,0.0947195813,0.0448653735,0.0129673844,0.1239769235,0.0892390087,0.0331440233,0.0351749659,0.1465143561,0.1397659481,0.0791697502,0.0848588198,0.0596901104,0.0596929975,0.0752361193,0.0,0.0,0.0178639404,0.0759718418,0.0912612379,0.1226081178,0.1285229474,1.542e-07,-0.022057768,-0.0056974031,-0.0236105192,-0.0289106891,0.127780363,-0.0037139223,0.0435802937,0.1278848648,0.005602011,-0.008520142239999999,-0.026890720830000006,-0.02873396716
20:54:49:18.578,61,0.1168075353,0.2081864178,0.0833456814,0.0,0.0,0.0648064613,0.0,0.1168784872,0.2082321048,0.036249131,0.0,0.0,0.0648318082,0.0,0.015002287,0.00917733,0.0,0.0398717858,0.0571418554,0.0882488266,0.0816863328,0.0041345493,0.0,0.0482534245,0.0926868096,0.0,0.0,0.0217473451,0.0236706287,0.098300308,0.0952878743,0.0449621379,0.0131069468,0.1239944845,0.089363724,0.0333036855,0.0352661461,0.1472099572,0.1404541731,0.0802265406,0.0859095231,0.0589004382,0.058900591,0.0759980828,0.0,0.0,0.017914677,0.0771169364,0.0915068239,0.1235706657,0.1310889721,1.717e-07,-0.0139235761,-0.0047016116,-0.0215895176,-0.0219644047,0.1272326112,-0.0028095332,0.0505014807,0.1273370981,0.0064628576,-0.007347443009999999,-0.02506214509,-0.021537560325000003
20:54:49:19.576,61,0.1099394485,0.207126081,0.0940185189,0.0,0.0,0.0631964728,0.0,0.1099789888,0.2072682232,0.0256544314,0.0,0.0,0.0632152483,0.0,0.0150928823,0.0083531542,0.0,0.0401089117,0.0572502688,0.0843478665,0.0817891955,0.0039626197,0.0,0.0491433963,0.0928591043,0.0,0.0,0.0217557978,0.0236827936,0.0979793891,0.0951693058,0.0447030924,0.0131571861,0.1231898367,0.0890646279,0.0332522243,0.0351431333,0.1337942779,0.1268613636,0.0797482878,0.0850592777,0.0561179109,0.0561056733,0.0759496614,0.0,0.0,0.0178994313,0.077023752,0.0884962976,0.1220157295,0.130298242,2.03e-07,-0.0059815804,-0.0028411832,-0.0193499643,-0.0155459484,0.1266283393,-0.0019790654,0.0569730438,0.126732856,0.0072552087,-0.006273132400000001,-0.023365498785000004,-0.014471316255
20:54:49:20.577,61,0.1024653539,0.2049615681,0.0938224941,0.0,0.0,0.0620726831,0.0,0.1024938747,0.205099389,0.0256771389,0.0,0.0,0.0620869137,0.0,0.0150286471,0.0077117025,0.0,0.0400885865,0.0571113266,0.0769200027,0.0818435177,0.0039436878,0.0,0.0497526601,0.0927712321,0.0,0.0,0.0216554701,0.0235639531,0.0946856737,0.0928209275,0.0442571379,0.0131749073,0.1204041913,0.0881953239,0.0330701284,0.0348888598,0.1187647656,0.1117876992,0.0732681379,0.0772331357,0.0553033091,0.0552861355,0.0746946484,0.0,0.0,0.0178230256,0.0766247064,0.0860182717,0.1174984425,0.126110658,1.757e-07,-3.8644e-06,-0.001356449,-0.0180630367,-0.0155623192,0.1253033727,-0.0019601996,0.0568637922,0.1254076809,0.0071647912,-0.0052967479800000005,-0.021800075225000007,-0.007683371484999998
20:54:49:21.576,61,0.097672008,0.2000014186,0.0949637145,0.0,0.0,0.0613577813,0.0,0.0976913646,0.2001430839,0.0242843274,0.0,0.0,0.0613696501,0.0,0.0148862517,0.0070007546,0.0,0.0398558043,0.0567237437,0.0730337277,0.0816517919,0.0039605619,0.0,0.0497510135,0.0887940601,0.0,0.0,0.0214533005,0.0233268403,0.0909367651,0.0899149179,0.0436378084,0.0131557109,0.1165124476,0.0865736529,0.0328039266,0.0345436744,0.1104062423,0.1038895547,0.0678664818,0.071085833,0.0548553877,0.0548332632,0.0717838183,0.0,0.0,0.0177649111,0.0754373372,0.0825600922,0.1114956141,0.1194822118,1.419e-07,0.0062320502,0.0006268555,-0.0167312305,-0.0147237107,0.1222737953,-0.0018092828,0.0575771518,0.1223777235,0.0070775184,-0.004501549465000001,-0.020339036720000002,-0.0011444312649999998
20:54:49:22.575,61,0.070337832,0.1926169842,0.0867097303,0.0,0.0,0.0609859899,0.0,0.0703374967,0.1926777065,0.0324874632,0.0,0.0,0.0609962009,0.0,0.0146859512,0.0062921625,0.0,0.0394796766,0.0561648309,0.0685346648,0.0805741996,0.0039606756,0.0,0.0494420677,0.0848785192,0.0,0.0,0.0212043878,0.0230410639,0.0880371332,0.0875910595,0.0427076109,0.0131199649,0.1106126457,0.0833976567,0.0324193016,0.034072008,0.1046270058,0.0987456292,0.0623487495,0.0652965456,0.0548950993,0.0548650473,0.0671812147,0.0,0.0,0.0176681187,0.0726810694,0.0782298893,0.1017488539,0.1090273932,1.104e-07,0.0126174027,0.0041402974,-0.015716074,-0.0197081398,0.1177230924,-0.0023307258,0.0526013896,0.1178267673,0.0062237424,-0.003877905649999999,-0.018990677580000004,0.00514421713
20:54:49:23.575,61,0.0569901131,0.1768531054,0.0681587011,0.0,0.0,0.0611049123,0.0,0.0569943562,0.1767532974,0.0505922437,0.0,0.0,0.0611138679,0.0,0.0144841941,0.0054443772,0.0,0.0391539782,0.0557006262,0.0666684955,0.0800977126,0.0038889635,0.0,0.0488998145,0.0812086463,0.0,0.0,0.0209644455,0.0227598846,0.0864714831,0.0863189623,0.0419620574,0.0130834756,0.1083834842,0.0820581093,0.0320394412,0.0335995816,0.1019348726,0.0962916538,0.0600118376,0.0628420487,0.0596596971,0.0595712103,0.0634324104,0.0,0.0,0.0175573267,0.0714842454,0.0764418691,0.0974345431,0.1047138795,6.03e-08,0.0174728632,0.0056156409,-0.014940504,-0.0307250153,0.1080236286,-0.0033314619,0.0413929187,0.1081264168,0.0044918782,-0.0034528063900000003,-0.01773399863,0.01100752175
20:54:49:24.575,61,0.0215576068,0.1518309861,0.0173306335,0.0,0.0,0.0615139566,0.0,0.0215561874,0.1513901353,0.1004238799,0.0,0.0,0.0615219176,0.0,0.0143001117,0.0045600883,0.0,0.0388459116,0.0552708246,0.0658532158,0.0798717961,0.0038942033,0.0,0.0348512232,0.0566502921,0.0,0.0,0.0206671879,0.022408884,0.0853142366,0.0853381976,0.0412596874,0.0130323311,0.1071942374,0.0812604874,0.0316752009,0.0331454687,0.1001658216,0.0946271196,0.0585248359,0.0612947643,0.0612532273,0.0611441322,0.0608270653,0.0,0.0,0.0175201725,0.0705981031,0.0752773508,0.0940776095,0.1014218256,2.54e-08,0.022758428,0.0057768868,-0.013734512,-0.0610829964,0.0926522613,-0.0056721386,0.0105411801,0.0927534476,0.0009805259,-0.003394949045,-0.016524569165000006,0.016409574525
