Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,HeadPitch_filtered,HeadRoll_filtered,HeadYaw_filtered
20:52:40:21.869,61,0.4167511165,0.3666270077,0.1285896748,0.0,0.0,0.1131956056,0.0,0.4167668223,0.3675625324,0.0,0.0098296562,0.0,0.1131691635,0.0,0.0197636001,0.0045872526,0.0,0.037364088,0.0553221032,0.0371128879,0.0528683737,0.0,0.0053115757,0.1146168858,0.1404137611,0.0,0.0,0.041119162,0.0448757038,0.079993315,0.0796816349,0.0751111209,0.0177042093,0.1415356845,0.0903281868,0.0640686229,0.0655934885,0.108613044,0.0996623263,0.0516249277,0.0536036044,0.2402011454,0.2401288003,0.085581407,0.0,0.0,0.0137366243,0.0911239982,0.0937676281,0.1426294595,0.1560221165,2.133e-07,0.0635966063,-0.0068571991,0.0228590779,0.0058538709,0.2245351076,0.0013369345,0.0765853152,0.2246294022,0.0174797438,-0.008628152548,0.019484221284000004,0.063613814578
20:52:40:22.870,61,0.3230943978,0.3400304615,0.1346555501,0.0,0.0,0.1097516567,0.0,0.32311517,0.3409821093,0.0,0.015593267,0.0,0.109715037,0.0,0.0197054949,0.0044552842,0.0,0.0373630896,0.0551608503,0.0370092057,0.0530809276,0.0,0.0046997666,0.1175119206,0.1468176246,0.0,0.0,0.0409925431,0.0446780659,0.0800064281,0.079711929,0.074249737,0.0179199371,0.1383562535,0.088505514,0.0601856187,0.0619008914,0.10750442,0.0980905145,0.0489538237,0.0512220487,0.210711062,0.2106547654,0.0819302425,0.0,0.0,0.0138903493,0.0839707404,0.0873519853,0.1343913227,0.147041738,1.334e-07,0.0630714148,-0.0056014988,0.0217322875,0.009319488,0.2083033174,0.0019698227,0.080484435,0.2083972842,0.016999837,-0.010907126902,0.019146875892,0.064725170618
20:52:40:23.869,61,0.2911892533,0.3212618828,0.1403742582,0.0,0.0,0.1053236127,0.0,0.2912194729,0.3222366571,0.0,0.0212385226,0.0,0.1052869707,0.0,0.0196049251,0.0042806054,0.0,0.0373444371,0.0549638979,0.0367600322,0.0532717928,0.0,0.0040659048,0.1204079017,0.1503893733,0.0,0.0,0.0409308337,0.044532612,0.0799790546,0.0797073469,0.0736418888,0.0181521121,0.1354153752,0.0865775496,0.0580222644,0.0598604605,0.1070230231,0.0973495468,0.046988938,0.0493591502,0.2017254084,0.2016814351,0.079917185,0.0,0.0,0.0140647925,0.0809766278,0.0846703798,0.1313162595,0.1438871771,9.71e-08,0.0640382841,-0.0053027165,0.0201805383,0.0127233239,0.1968593448,0.0025374962,0.0840998739,0.1969529241,0.016759919,-0.013300431384,0.018767421658,0.065651140584
20:52:40:24.868,61,0.2524544001,0.2933399975,0.1415030509,0.0,0.0,0.0994565189,0.0,0.2524809539,0.2942370176,0.0,0.0223156177,0.0,0.099421978,0.0,0.0193756279,0.0041605765,0.0,0.0371178016,0.0544389337,0.0360539034,0.053199023,0.0,0.0034432614,0.1241463423,0.1542781591,0.0,0.0,0.040832717,0.044341553,0.0796212777,0.0793671981,0.0719161406,0.0183107872,0.1304686517,0.0841312185,0.0555051267,0.0574701391,0.1030296758,0.0929126814,0.0442542322,0.0466502011,0.1866779774,0.1866527498,0.0772650912,0.0,0.0,0.0142041864,0.0770646334,0.0808887407,0.1253424287,0.1381170601,7.55e-08,0.0662947074,-0.0053986632,0.0182777978,0.0134122195,0.1797555238,0.0024371501,0.0850518718,0.1798483878,0.0154436613,-0.015751510574,0.018347018816000003,0.066417301294
20:52:40:25.868,61,0.2377876788,0.2758511305,0.144910872,0.0,0.0,0.0962774158,0.0,0.2378159165,0.2767302394,0.0,0.0256549697,0.0,0.0962442309,0.0,0.0191550944,0.0039954772,0.0,0.0371262692,0.0543040112,0.0355339274,0.0532933287,0.0,0.0028654942,0.1286805421,0.1596876532,0.0,0.0,0.0407319292,0.0441611856,0.079395622,0.0791527182,0.071050562,0.0185149685,0.1253177375,0.080450207,0.053277988,0.0552559607,0.1021796316,0.0918473676,0.0428938381,0.0453200154,0.1813262999,0.1813063025,0.0754791275,0.0,0.0,0.0142793702,0.0752712712,0.0791624859,0.1229227483,0.1358086318,5.91e-08,0.0669287816,-0.0072920755,0.0172118191,0.0154483262,0.1690652668,0.0026368364,0.0872639939,0.1691576988,0.0148837967,-0.01820273885,0.017891496205999998,0.067001704198
20:52:40:26.867,61,0.2258939743,0.2620295584,0.15223746,0.0,0.0,0.0931139588,0.0,0.2259551734,0.2629439831,0.0,0.0330120064,0.0,0.0930808708,0.0,0.0188632496,0.0037536351,0.0,0.0369756296,0.0539478138,0.0348683298,0.0532342978,0.0,0.0024514084,0.1304339319,0.161761418,0.0,0.0,0.0405290835,0.0438863151,0.078818813,0.0786302462,0.0695114806,0.0186657105,0.1211722344,0.0777463093,0.0514720827,0.0534518473,0.1014141142,0.090984486,0.0415513776,0.0440719053,0.1784467548,0.1784297824,0.072987847,0.0,0.0,0.0143560655,0.0728038624,0.076724425,0.1198557764,0.1333629042,4.28e-08,0.0683233961,-0.0110679427,0.0160481911,0.019906275,0.1606554389,0.0032256288,0.0918044224,0.160747543,0.014863777,-0.020668611688,0.01739580133,0.067420947698
20:52:40:27.867,61,0.2112825215,0.251214236,0.1562260985,0.0,0.0,0.0900437087,0.0,0.2113557309,0.2521310151,0.0,0.0369432308,0.0,0.0900109187,0.0,0.0185864586,0.003474219,0.0,0.036807742,0.0536010042,0.0342204049,0.0530898795,0.0,0.0018841038,0.1331636459,0.1632693559,0.0,0.0,0.0403711423,0.0436434112,0.0784071237,0.0782491267,0.0685792342,0.0187973827,0.1187854782,0.0760987774,0.0503052622,0.0522843413,0.1010052785,0.0904548019,0.0406133644,0.0431444235,0.1707788557,0.1707496941,0.0716513321,0.0,0.0,0.014430562,0.0714326724,0.0750382543,0.1179457679,0.1315812469,5.48e-08,0.0697787777,-0.0128906649,0.0147902463,0.0223001558,0.1540566981,0.0034626264,0.0943082497,0.1541485041,0.0146309696,-0.023086103438,0.016857226468,0.06771734066
20:52:40:28.867,61,0.1983050108,0.238372758,0.1586747915,0.0,0.0,0.0876614824,0.0,0.1984617412,0.23926346,0.0,0.0392156355,0.0,0.0876280069,0.0,0.0182742067,0.0031864305,0.0,0.0365761183,0.0531011969,0.0328646637,0.052835945,0.0,0.001437342,0.1343822628,0.1642203927,0.0,0.0,0.0401967242,0.0433955081,0.0774161667,0.0774578601,0.0675445944,0.01889183,0.1170235425,0.0749333501,0.0486266688,0.0505969115,0.1002937704,0.0896802917,0.0395641401,0.0420960598,0.168123126,0.1680916399,0.0694157407,0.0,0.0,0.0144348564,0.0689919665,0.0723894611,0.1144907922,0.1283207834,5.43e-08,0.0702891946,-0.0150292767,0.0139962696,0.0237000044,0.1461991072,0.0034894783,0.0958999693,0.146290645,0.0141076259,-0.025394390462,0.01626000533,0.0678886836
20:52:40:29.866,61,0.1886245608,0.2261374891,0.1575388163,0.0,0.0,0.0863821059,0.0,0.188807264,0.2269655615,0.0,0.0380345359,0.0,0.0863481089,0.0,0.0179991256,0.0028339126,0.0,0.0364980921,0.0528669059,0.0320766829,0.052633673,0.0,0.0010452855,0.1352483928,0.1650023609,0.0,0.0,0.0399614833,0.0430923253,0.0768049136,0.0769224167,0.0668204725,0.0190247633,0.1140412316,0.0731072724,0.0472400039,0.0491483137,0.1000478193,0.0893649459,0.0387724116,0.0413105339,0.1663352251,0.1663026214,0.0682385862,0.0,0.0,0.0144375926,0.0678705201,0.071183376,0.1121758446,0.1262837946,4.79e-08,0.071495451,-0.0179524142,0.0120686563,0.0230109878,0.1386823356,0.0032115399,0.0953154415,0.1387735009,0.0132918954,-0.027620628118,0.01562716083,0.067921361622
20:52:40:30.865,61,0.1828037947,0.2218822688,0.1582421213,0.0,0.0,0.0855469108,0.0,0.1829580814,0.2226994485,0.0,0.0388108864,0.0,0.0855123922,0.0,0.017800644,0.0024033529,0.0,0.0364915431,0.0528816991,0.0316914096,0.0523224138,0.0,0.0004744113,0.136332497,0.1659676582,0.0,0.0,0.0397291705,0.0427941456,0.0766521394,0.0767608881,0.0662658289,0.0191696621,0.1110048294,0.071563974,0.0462651066,0.0481483154,0.1069037616,0.0942010731,0.0384461768,0.0410037115,0.1646446288,0.1646072567,0.0674690232,0.0,0.0,0.0144054806,0.0672290325,0.0704813302,0.1108688563,0.125083521,6.95e-08,0.071786806,-0.0212674402,0.0105778808,0.0234891437,0.1360771358,0.0032159043,0.0957753211,0.1361681074,0.0131019447,-0.02979410836,0.014970466358000001,0.06781478047
20:52:40:31.865,61,0.1798521429,0.2135007232,0.1583310217,0.0,0.0,0.0854990557,0.0,0.1800046563,0.2142839432,0.0,0.0387091935,0.0,0.0854630396,0.0,0.0177264158,0.001829434,0.0,0.0369745456,0.0554363839,0.0318915397,0.0523268022,0.0,8.91357e-05,0.1371041387,0.1680011451,0.0,0.0,0.0395648293,0.0426022336,0.077009432,0.0771112889,0.0660386831,0.0194176119,0.1090757847,0.0704708397,0.0454259627,0.047285974,0.1485228539,0.1353965551,0.0386711173,0.0413209647,0.1662475169,0.1662111431,0.0670708045,0.0,0.0,0.0143240094,0.0671936423,0.0704455748,0.110195078,0.1245487407,8.04e-08,0.0718962848,-0.024701681,0.0101146409,0.0234437715,0.1309347898,0.0030869758,0.0958949849,0.1310256124,0.0126170702,-0.031892361656,0.014335444708000002,0.06755265101399999
20:52:40:32.865,61,0.1743285805,0.2073722333,0.1589020789,0.0,0.0,0.0856675133,0.0,0.1745286882,0.2081348747,0.0,0.0392876938,0.0,0.0856302232,0.0,0.0177301597,0.0011851427,0.0,0.0380568169,0.0579408854,0.0332156792,0.0524833649,0.0003320654,0.0,0.1376306862,0.1690841168,0.0,0.0,0.0393752642,0.0423924848,0.0787347406,0.0784306899,0.065726839,0.0196775403,0.1067959517,0.0696181729,0.0446543284,0.0464890599,0.1656734496,0.151845172,0.0421490297,0.0461975038,0.16660133,0.1665655375,0.0670283064,0.0,0.0,0.014205059,0.0674912706,0.0707818195,0.1097606793,0.1242357939,9.74e-08,0.0721620843,-0.0308867972,0.0089088762,0.0238057356,0.1271786094,0.0030437126,0.096287556,0.1272691935,0.0123013863,-0.033981590136,0.013719067050000002,0.06714829534
20:52:40:33.864,61,0.1663338095,0.1996644586,0.1577298492,0.0,0.0,0.0860279873,0.0,0.1664444506,0.2003840804,0.0,0.0380487964,0.0,0.0859897286,0.0,0.017847646,0.0004885314,0.0,0.0402593873,0.060802307,0.0354450084,0.0526983254,0.0011715838,0.0,0.138110891,0.16951029,0.0,0.0,0.0392675139,0.0422408022,0.0818219334,0.0806134343,0.0654404908,0.0200024601,0.1044191569,0.0688429251,0.0439610854,0.0457579419,0.1823998243,0.1660172641,0.046047572,0.0499903969,0.1665179878,0.166481778,0.0671609044,0.0,0.0,0.0140959565,0.0679142252,0.0711996704,0.1094022915,0.1238450333,1.193e-07,0.0725977793,-0.0350147001,0.0082615586,0.0230687466,0.122440435,0.0028384877,0.0956337154,0.1225307956,0.0117585855,-0.03604630751,0.013117655924000002,0.066631963698
20:52:40:34.864,61,0.1633574814,0.1970852911,0.1576642841,0.0,0.0,0.0864806995,0.0,0.1634539515,0.1977937669,0.0,0.0378019214,0.0,0.0864406228,0.0,0.0180402137,0.0,0.0002235521,0.0459709279,0.0647222325,0.0374449715,0.0532072559,0.0017192687,0.0,0.1380260736,0.1696988642,0.0,0.0,0.0391207859,0.0420925729,0.0834539011,0.0819809586,0.0648773164,0.0203628186,0.1001162976,0.0679128096,0.0427390859,0.0443609357,0.2080597281,0.1943734437,0.0513075553,0.0562310219,0.1680941582,0.1680612415,0.0673551857,0.0,0.0,0.0139066903,0.0683077425,0.0716691166,0.1089739576,0.1233876199,1.077e-07,0.0726060495,-0.039941065,0.0075191706,0.0229234993,0.1208572537,0.0027837881,0.0956123471,0.1209476814,0.0116025927,-0.038046945608,0.012525550692,0.06601690128200001
20:52:40:35.863,61,0.1617048979,0.1972600967,0.1582845896,0.0,0.0,0.0869563445,0.0,0.1617992967,0.1979748607,0.0,0.0383601077,0.0,0.08691369,0.0,0.0183047298,0.0,0.0010265514,0.0521006435,0.0678269938,0.0409682095,0.0541184098,0.0021314414,0.0,0.1379418522,0.1699146479,0.0,0.0,0.0389979742,0.0419869646,0.0847674906,0.0833376423,0.0634380803,0.020775022,0.0953914225,0.0668345764,0.0417229272,0.0431787446,0.2243055403,0.2103542686,0.0571752228,0.062912114,0.1684447229,0.1684127152,0.0677247345,0.0,0.0,0.0136984391,0.0688127056,0.0722282752,0.1084638238,0.122799255,8.58e-08,0.0720309988,-0.0447959751,0.0062814588,0.0232616719,0.1209688559,0.0028274825,0.0959872529,0.1210593209,0.0116588036,-0.04001454228,0.011934658044,0.065329653096
20:52:40:36.864,61,0.1605817527,0.196570158,0.1554970443,0.0,0.0,0.0873423368,0.0,0.1606807113,0.197257638,0.0,0.0355071612,0.0,0.0872972906,0.0,0.018555712,0.0,0.0021863799,0.0556993932,0.0704788864,0.0444276817,0.0557743795,0.0022970992,0.0,0.1376859099,0.1700085551,0.0,0.0,0.0388475247,0.041864071,0.0859839022,0.0852424651,0.0617770329,0.0211313758,0.0932611525,0.0660668537,0.0408913009,0.0422643572,0.2306574732,0.2169276327,0.0607415326,0.0669831261,0.1682433933,0.1682120562,0.0682019442,0.0,0.0,0.0135077853,0.069405362,0.0728685036,0.1080568135,0.1223244667,8.92e-08,0.071350731,-0.0479992516,0.0052879574,0.0215327926,0.120525904,0.0026076918,0.0943017378,0.1206163988,0.0114123905,-0.041939697558,0.011353168242,0.064578850862
20:52:40:37.862,61,0.1602184922,0.1965789795,0.1573893428,0.0,0.0,0.0877141878,0.0,0.1603271216,0.1972831637,0.0,0.0373748653,0.0,0.087666221,0.0,0.0189958643,0.0,0.0055668945,0.0776161551,0.0717769116,0.0531312414,0.057601247,0.0022931853,0.0,0.1382053196,0.1721708477,0.0,0.0,0.0388315953,0.0419068374,0.0875297785,0.0878629684,0.0595235676,0.0215837769,0.0876172259,0.0646487921,0.0401097983,0.041387517,0.2858428955,0.2743634284,0.0721555054,0.0795972794,0.1682372242,0.1682065129,0.0686817691,0.0,0.0,0.0132827964,0.0707748979,0.0745195076,0.1076629013,0.1218719706,6.89e-08,0.0692969635,-0.0505975522,0.0044413568,0.022665387,0.1205445603,0.0027452584,0.0954492092,0.1206350327,0.0115526263,-0.043799221565999996,0.010786932228,0.063748556744
20:52:40:38.862,61,0.1602116972,0.1966917813,0.1574741006,0.0,0.0,0.0880113766,0.0,0.1603318006,0.1973971277,0.0,0.0374793261,0.0,0.0879604071,0.0,0.0198028032,0.0,0.0107674394,0.0928089023,0.072341986,0.0668985173,0.0587264709,0.0022655511,0.0,0.1384986043,0.1728650182,0.0,0.0,0.0389006697,0.0420289747,0.0893794224,0.0904038176,0.0575828254,0.0220532995,0.0834289864,0.0637656301,0.039431531,0.0406404249,0.3049108386,0.2937018573,0.0878381878,0.0953360647,0.1679810137,0.1679511517,0.0693213567,0.0,0.0,0.0130492644,0.0740973875,0.0780843198,0.1073788553,0.121523194,5.52e-08,0.0688685328,-0.0534357168,0.0034650073,0.0227285419,0.1206143573,0.002754516,0.0954998061,0.1207048669,0.011565486,-0.045656400130000004,0.010281597604000001,0.062791635166
20:52:40:39.861,61,0.1601078957,0.194066599,0.1559332907,0.0,0.0,0.0881048068,0.0,0.1602355838,0.1947476715,0.0,0.0358827934,0.0,0.0880515575,0.0,0.0210837349,0.0,0.0139654391,0.1007544026,0.0723807886,0.0757216364,0.059496142,0.0021056097,0.0,0.1384023279,0.1731741875,0.0,0.0,0.0390610099,0.0422636084,0.0936780423,0.0950946808,0.0563482456,0.0224826168,0.0810158253,0.0630832091,0.0388496332,0.0400069058,0.3205522299,0.3109172285,0.096606046,0.1051728949,0.1653959453,0.1653708667,0.0705636367,0.0,0.0,0.0128271338,0.0756541863,0.0800492764,0.1070564538,0.1211493164,4.9e-08,0.0684535354,-0.0558555983,0.0028123492,0.0217646006,0.1189929023,0.0026019148,0.0945836753,0.11908333,0.0112995356,-0.04748074191,0.009831378204000001,0.061728299926
20:52:40:40.861,61,0.160071522,0.1925383806,0.1562799662,0.0,0.0,0.0882509574,0.0,0.160208568,0.1932161748,0.0,0.0361828171,0.0,0.088195011,0.0,0.0230728779,0.0,0.0161043014,0.1130600348,0.0724638253,0.0795530379,0.0602794588,0.0019605085,0.0,0.1383741498,0.1733839959,0.0,0.0,0.0393640548,0.0426408201,0.096222505,0.0976477861,0.0555222854,0.0230580661,0.078909561,0.062371213,0.0383196734,0.0394400135,0.3334769309,0.322912991,0.1003823206,0.1092372835,0.1645975113,0.164574489,0.0713461265,0.0,0.0,0.0126297222,0.0767327622,0.0812779367,0.1067033634,0.1207153052,2.59e-08,0.0669479817,-0.0578774065,0.0025744205,0.0219490211,0.1180576012,0.0026031404,0.0948044732,0.1181480363,0.0112360511,-0.049255747454,0.009427239974,0.060531815546000005
20:52:40:41.861,61,0.1602825373,0.1917066723,0.1565503478,0.0,0.0,0.0882585645,0.0,0.1604304165,0.1923833489,0.0,0.0364411771,0.0,0.0882001519,0.0,0.0254637934,0.0,0.0183397848,0.1280615628,0.0723597854,0.0824424252,0.0608828887,0.0019197993,0.0,0.1382967085,0.1733646989,0.0,0.0,0.0397576876,0.0430935435,0.0991744399,0.100125052,0.054894641,0.023635881,0.0769104287,0.0616918057,0.0378190726,0.0389121696,0.3515470624,0.3395622969,0.1027106941,0.1116557643,0.1640607715,0.1640393436,0.0722574145,0.0,0.0,0.012423302,0.0776622444,0.0822863579,0.106350936,0.1202686429,1.8e-08,0.067175746,-0.060828656,0.0021434459,0.0221070834,0.117549181,0.0026104865,0.0949742049,0.1176395714,0.0112072146,-0.051024822893999996,0.009071901612,0.059228654964
20:52:40:42.861,61,0.1602940112,0.1901202649,0.1557705849,0.0,0.0,0.0882397443,0.0,0.1604475528,0.1907837093,0.0,0.0356409326,0.0,0.0881797373,0.0,0.0268661901,0.0,0.0196911748,0.1342329234,0.0722486675,0.0879564434,0.0615919381,0.0018342687,0.0,0.1378070116,0.1729113162,0.0,0.0,0.0401355587,0.0435308479,0.1013685986,0.102054961,0.0542952716,0.0241651293,0.0757255703,0.0611480623,0.0373744369,0.0384427272,0.3578733802,0.3455802202,0.1046334803,0.1134342328,0.1625631303,0.162542522,0.0737437159,0.0,0.0,0.0122363036,0.0788832381,0.0837811306,0.1061316133,0.1199473068,1.9e-08,0.0668879002,-0.062785171,0.001690118,0.0216240957,0.1165705249,0.0025320095,0.0945119187,0.1166608855,0.0110592032,-0.052752310152,0.008715293728000001,0.05783921827
20:52:40:43.860,61,0.1601029187,0.1874185801,0.1556353867,0.0,0.0,0.0886164457,0.0,0.1602614224,0.1880698353,0.0,0.0354489461,0.0,0.0885535255,0.0,0.0291816872,0.0,0.0211445615,0.1515280604,0.072101146,0.0902827382,0.0621148944,0.0017741618,0.0,0.1376562119,0.1727402806,0.0,0.0,0.0407001749,0.0441586189,0.1062434539,0.1066666842,0.0538920723,0.0247811321,0.0743643641,0.0605378635,0.0369298495,0.0379751921,0.3720637262,0.3605234623,0.1056116074,0.1143444851,0.1624523103,0.162432611,0.0745979473,0.0,0.0,0.0120594315,0.0799214914,0.0851788819,0.1057143211,0.1193853319,1.39e-08,0.0655640438,-0.0645534173,0.0017233477,0.0215117615,0.1149120331,0.0024827018,0.0944479927,0.1150023043,0.0108932322,-0.05440850055600001,0.00836218187,0.056362021994000006
20:52:40:44.860,61,0.1597770602,0.1842196435,0.1548121274,0.0,0.0,0.0890188888,0.0,0.1599394977,0.184850961,0.0,0.0345628671,0.0,0.0889526308,0.0,0.0313734375,0.0,0.0230772477,0.1609581709,0.0717740655,0.0951192304,0.0625263974,0.0018426208,0.0,0.1371734738,0.1711915731,0.0,0.0,0.0412792601,0.0447784625,0.1101901606,0.1103638336,0.0535232648,0.0253302157,0.0734154731,0.0600557067,0.036500033,0.0375241525,0.3808104098,0.3688762486,0.1069396436,0.1152496934,0.1623160839,0.1622970849,0.0758061409,0.0,0.0,0.0118836602,0.0811515003,0.0866750181,0.1051993221,0.1184228957,8e-09,0.0662116557,-0.0676265657,0.0015925438,0.0209787712,0.1129439995,0.0023793741,0.0939694121,0.1130342111,0.0106511321,-0.056015684062000005,0.008022727066,0.054823894734
20:52:40:45.860,61,0.1584393084,0.1789892465,0.1535008401,0.0,0.0,0.0894029513,0.0,0.1585910618,0.1795887053,0.0,0.0331817567,0.0,0.0893333033,0.0,0.0328869373,0.0,0.0246415827,0.1653537154,0.0714156926,0.1020308658,0.0629215613,0.0020024185,0.0,0.1338284016,0.1638186127,0.0,0.0,0.0418226086,0.0453390479,0.1139981002,0.1139419824,0.0531866923,0.0257870257,0.0727087408,0.0597462989,0.0361203775,0.0371255577,0.3846450448,0.3725847006,0.1096734703,0.1170319095,0.1607653052,0.160744369,0.0776205808,0.0,0.0,0.0117312809,0.0829452649,0.0883872509,0.1047537103,0.117677696,9.4e-09,0.0657204762,-0.0700877607,0.0018595258,0.0201477166,0.1097268611,0.002219507,0.0932067707,0.1098169088,0.0102617908,-0.057547083596,0.0076673936780000005,0.053218908152000005
20:52:40:46.859,61,0.1576142758,0.1762505472,0.1526056975,0.0,0.0,0.0897334293,0.0,0.1577630937,0.1768318564,0.0,0.0322456621,0.0,0.0896606892,0.0,0.0347425267,0.0,0.0260157306,0.1794953197,0.0710916966,0.1045603529,0.0632402375,0.0021688722,0.0,0.1327594668,0.1616065651,0.0,0.0,0.0424869284,0.0460332856,0.1172391996,0.1172080189,0.0529552698,0.0262880549,0.0719301626,0.0593037494,0.0357171558,0.0366977863,0.3964421749,0.383726567,0.1107451469,0.1177890301,0.1599428803,0.1599217057,0.078694962,0.0,0.0,0.0115754716,0.0838389546,0.0893091932,0.104140915,0.1161746457,5.4e-09,0.0645510182,-0.0728453025,0.0025576383,0.0195829347,0.1080412492,0.0021238965,0.092680186,0.108131215,0.0100461273,-0.059002038916000005,0.007327185220000001,0.051558774886000004
20:52:40:47.858,61,0.1569092125,0.1738712192,0.1522526443,0.0,0.0,0.0900795162,0.0,0.1570571661,0.1744402647,0.0,0.0318648703,0.0,0.0900041014,0.0,0.0358711258,0.0,0.0278240722,0.1852189153,0.0708676055,0.1064973846,0.0635878816,0.0023717771,0.0,0.132009238,0.1601260304,0.0,0.0,0.0431323424,0.0466770045,0.1193720326,0.1195262149,0.0526950844,0.0267621074,0.0711839274,0.0588783883,0.0353318155,0.0362820178,0.4003477395,0.3874612153,0.1114739776,0.1183063015,0.1587426364,0.1587234437,0.0801196396,0.0,0.0,0.0114300596,0.0848890916,0.0902768448,0.1035961658,0.1152452081,6.1e-09,0.0647248849,-0.0756691843,0.0024634823,0.0193547215,0.1065795422,0.0020705312,0.0924802497,0.1066694409,0.0098879701,-0.06045215455400001,0.006990392406000001,0.04977368119000001
20:52:40:48.859,61,0.1552137583,0.1711539477,0.1512170285,0.0,0.0,0.0903914794,0.0,0.1553340256,0.1717042029,0.0,0.0307989325,0.0,0.0903138742,0.0,0.0367666706,0.0,0.0288509596,0.1879651845,0.0705936179,0.1094831303,0.0639504939,0.002478376,0.0,0.1298389137,0.1584044397,0.0,0.0,0.0436642133,0.0472142287,0.1208359897,0.1210105345,0.0523984171,0.0271348767,0.0705883801,0.0585999824,0.0349959023,0.0359188877,0.4022503197,0.3893749714,0.1122906432,0.1190560609,0.1547154486,0.154693827,0.0819753557,0.0,0.0,0.0113060651,0.0856891274,0.091061838,0.1030767336,0.1144474894,6e-09,0.064442791,-0.0771745741,0.002422618,0.018710589,0.1049065664,0.0019699787,0.0918674096,0.1049963906,0.0096674347,-0.061946926774,0.006648677552000001,0.04784205789600001
20:52:40:49.858,61,0.1542808414,0.1683755666,0.15018107,0.0,0.0,0.0908275694,0.0,0.1543944776,0.1689070165,0.0,0.0297332928,0.0,0.0907476321,0.0,0.0378232822,0.0,0.0296895169,0.190609768,0.0703892559,0.1107241809,0.0642679632,0.0025528034,0.0,0.1288563311,0.1575259417,0.0,0.0,0.0442215241,0.047797095,0.1225308478,0.1229344085,0.0521948151,0.027510291,0.0699923262,0.0582747608,0.0346491449,0.035542924,0.4047139585,0.3928482533,0.1128136292,0.1195479631,0.1532855034,0.1532638669,0.0828301013,0.0,0.0,0.0111791203,0.0862137377,0.0916154683,0.1024645716,0.1134904251,5.7e-09,0.0634666905,-0.0779065862,0.0025273804,0.0180664323,0.1031963304,0.0018709321,0.091254212,0.1032860652,0.0094455453,-0.063475935138,0.006312958516,0.045740727736000006
20:52:40:50.857,61,0.1536259651,0.1675213426,0.1494957805,0.0,0.0,0.091098249,0.0,0.1537379026,0.1680443138,0.0,0.029011637,0.0,0.0910163522,0.0,0.0386456065,0.0,0.0303609017,0.1916596293,0.070192188,0.11140576,0.0645042658,0.0027330355,0.0,0.1275443882,0.1556725204,0.0,0.0,0.0447079018,0.0482895821,0.1234679297,0.1238953024,0.0520832948,0.0278820433,0.0694592893,0.0579635948,0.0343378298,0.0352126472,0.4056936204,0.3939993978,0.1132022589,0.1198694408,0.1522203088,0.1521991044,0.0834972039,0.0,0.0,0.0110764122,0.0866036713,0.0920026898,0.1018455774,0.1125795618,4.9e-09,0.063130267,-0.0786214098,0.0020088609,0.0176288951,0.1026684418,0.0018162216,0.0908427089,0.1027581617,0.0093546733,-0.06505134828999999,0.005983262262,0.043458388698
20:52:40:51.856,61,0.1516922116,0.1634420305,0.145555079,0.0,0.0,0.0914222002,0.0,0.1517875195,0.1639202684,0.0,0.0250270795,0.0,0.0913393945,0.0,0.0392397605,0.0,0.0307726208,0.1916846931,0.0699495301,0.1120954826,0.0647061467,0.0029131344,0.0,0.1252560019,0.1542143226,0.0,0.0,0.0450697243,0.0486578159,0.1241918653,0.1245587617,0.0518842228,0.0281666722,0.0690177381,0.0577520989,0.0340685509,0.034931168,0.4058469534,0.3942137361,0.1137274951,0.1203689799,0.1490089148,0.1489856094,0.0843418613,0.0,0.0,0.0109850233,0.0870567933,0.0924907252,0.1013512313,0.1118972972,2.8e-09,0.0620378032,-0.0778722093,0.0015010948,0.0152115868,0.1001448259,0.0015284147,0.0884705707,0.1002343819,0.0088857757,-0.066641880384,0.005648733394,0.041028320294000005
